Proposal ID,Investigator1,Investigator2
GRT00041471,"Gillison, Maura Lianne","Akagi, Keiko"
GRT00041471,"Gillison, Maura Lianne","Coombes, Kevin R"
GRT00041471,"Gillison, Maura Lianne","Li, Jingfeng"
GRT00041471,"Gillison, Maura Lianne","Rocco, James"
GRT00041471,"Gillison, Maura Lianne","Symer, David E"
GRT00041471,"Akagi, Keiko","Coombes, Kevin R"
GRT00041471,"Akagi, Keiko","Li, Jingfeng"
GRT00041471,"Akagi, Keiko","Rocco, James"
GRT00041471,"Akagi, Keiko","Symer, David E"
GRT00041471,"Coombes, Kevin R","Li, Jingfeng"
GRT00041471,"Coombes, Kevin R","Rocco, James"
GRT00041471,"Coombes, Kevin R","Symer, David E"
GRT00041471,"Li, Jingfeng","Rocco, James"
GRT00041471,"Li, Jingfeng","Symer, David E"
GRT00041471,"Rocco, James","Symer, David E"
GRT00041473,"Tchekneva, Elena E","Dikov, Mikhail M"
GRT00041473,"Tchekneva, Elena E","Welliver, Meng X"
GRT00041473,"Tchekneva, Elena E","Zhang, Jianying"
GRT00041473,"Dikov, Mikhail M","Welliver, Meng X"
GRT00041473,"Dikov, Mikhail M","Zhang, Jianying"
GRT00041473,"Welliver, Meng X","Zhang, Jianying"
GRT00041475,"Paskett, Electra Diane","Katz, Mira L."
GRT00041476,"Wick, Macdonald Philip","England, Eric M"
GRT00041476,"Wick, Macdonald Philip","Garcia, Lyda Guadalupe"
GRT00041476,"England, Eric M","Garcia, Lyda Guadalupe"
GRT00041477,"Jacobi, Sheila Kay","Gourapura, Renukaradhya Jayamurthy"
GRT00041480,"Shroff, Ness B","Koksal, Can EMRE"
GRT00041482,"Fredrick, Kurt Lawrence","Bundschuh, Ralf Andreas"
GRT00041486,"Kamp Dush, Claire","Zheng, Hui"
GRT00041487,"Kamp Dush, Claire","Reczek, Corinne"
GRT00041502,"Fraser, Hamish Lugard","Niezgoda, Stephen"
GRT00041502,"Fraser, Hamish Lugard","Wang, Yunzhi"
GRT00041502,"Fraser, Hamish Lugard","Zhang, Wei"
GRT00041502,"Niezgoda, Stephen","Wang, Yunzhi"
GRT00041502,"Niezgoda, Stephen","Zhang, Wei"
GRT00041502,"Wang, Yunzhi","Zhang, Wei"
GRT00041503,"Zhang, Mingjun","Gordillo, Gayle Marietta"
GRT00041503,"Zhang, Mingjun","Zhu, Hua"
GRT00041503,"Gordillo, Gayle Marietta","Zhu, Hua"
GRT00041506,"Gurcan, Metin Nafi","Shoben, Abigail Blackburn"
GRT00041506,"Gurcan, Metin Nafi","Tozbikian, Gary H."
GRT00041506,"Shoben, Abigail Blackburn","Tozbikian, Gary H."
GRT00041507,"Heathcock, Jill Cathleen","Chaudhari, Ajit Mohan"
GRT00041507,"Heathcock, Jill Cathleen","Darragh, Amy Rowntree"
GRT00041507,"Heathcock, Jill Cathleen","Pan, Xueliang"
GRT00041507,"Chaudhari, Ajit Mohan","Darragh, Amy Rowntree"
GRT00041507,"Chaudhari, Ajit Mohan","Pan, Xueliang"
GRT00041507,"Darragh, Amy Rowntree","Pan, Xueliang"
GRT00041514,"Liu, Zhenguo","Han, Renzhi"
GRT00041514,"Liu, Zhenguo","Sun, Qinghua"
GRT00041514,"Liu, Zhenguo","Xia, Yong"
GRT00041514,"Han, Renzhi","Sun, Qinghua"
GRT00041514,"Han, Renzhi","Xia, Yong"
GRT00041514,"Sun, Qinghua","Xia, Yong"
GRT00041516,"Lease, Richard A","Wood, David Webster"
GRT00041517,"Devaney, Johanna Catriona","Fosler-Lussier, John Eric"
GRT00041518,"White, Michael Wood","Danforth, Douglas Robert"
GRT00041518,"White, Michael Wood","Fosler-Lussier, John Eric"
GRT00041518,"White, Michael Wood","Schuler, William E."
GRT00041518,"Danforth, Douglas Robert","Fosler-Lussier, John Eric"
GRT00041518,"Danforth, Douglas Robert","Schuler, William E."
GRT00041518,"Fosler-Lussier, John Eric","Schuler, William E."
GRT00041519,"Johnson, Joel Tidmore","Chen, Chi-Chih"
GRT00041522,"Lee, Teh-Hong","Walton, Eric Keller"
GRT00041526,"Soghrati, Soheil","Castro, Jose M"
GRT00041526,"Soghrati, Soheil","Lee, L James"
GRT00041526,"Castro, Jose M","Lee, L James"
GRT00041528,"McHugh, Kirk Marshall","Burgoon, Jennifer M"
GRT00041528,"McHugh, Kirk Marshall","Dagefoerde, Diane"
GRT00041528,"McHugh, Kirk Marshall","Huang, Kun"
GRT00041528,"McHugh, Kirk Marshall","Machiraju, Raghu"
GRT00041528,"McHugh, Kirk Marshall","Zhang, Jie"
GRT00041528,"Burgoon, Jennifer M","Dagefoerde, Diane"
GRT00041528,"Burgoon, Jennifer M","Huang, Kun"
GRT00041528,"Burgoon, Jennifer M","Machiraju, Raghu"
GRT00041528,"Burgoon, Jennifer M","Zhang, Jie"
GRT00041528,"Dagefoerde, Diane","Huang, Kun"
GRT00041528,"Dagefoerde, Diane","Machiraju, Raghu"
GRT00041528,"Dagefoerde, Diane","Zhang, Jie"
GRT00041528,"Huang, Kun","Machiraju, Raghu"
GRT00041528,"Huang, Kun","Zhang, Jie"
GRT00041528,"Machiraju, Raghu","Zhang, Jie"
GRT00041529,"Niazi, Muhammad Khalid Khan","Gurcan, Metin Nafi"
GRT00041529,"Niazi, Muhammad Khalid Khan","Parwani, Anil V"
GRT00041529,"Niazi, Muhammad Khalid Khan","Patterson, Emily S"
GRT00041529,"Gurcan, Metin Nafi","Parwani, Anil V"
GRT00041529,"Gurcan, Metin Nafi","Patterson, Emily S"
GRT00041529,"Parwani, Anil V","Patterson, Emily S"
GRT00041535,"Bowman, Andrew S","Stull, Jason W"
GRT00041535,"Bowman, Andrew S","Wang, Qiuhong"
GRT00041535,"Stull, Jason W","Wang, Qiuhong"
GRT00041536,"Davis, Ian C","Nana-Sinkam, Patrick"
GRT00041536,"Davis, Ian C","Tili, Esmerina"
GRT00041536,"Davis, Ian C","Veneziano, Dario"
GRT00041536,"Nana-Sinkam, Patrick","Tili, Esmerina"
GRT00041536,"Nana-Sinkam, Patrick","Veneziano, Dario"
GRT00041536,"Tili, Esmerina","Veneziano, Dario"
GRT00041537,"Cardina, John","Canas, Luis A"
GRT00041537,"Cardina, John","Erbaugh, John Mark"
GRT00041537,"Cardina, John","Kleinhenz, Matthew D"
GRT00041537,"Cardina, John","Miller, Sally Ann"
GRT00041537,"Cardina, John","Rakowski, Cathy Anne"
GRT00041537,"Canas, Luis A","Erbaugh, John Mark"
GRT00041537,"Canas, Luis A","Kleinhenz, Matthew D"
GRT00041537,"Canas, Luis A","Miller, Sally Ann"
GRT00041537,"Canas, Luis A","Rakowski, Cathy Anne"
GRT00041537,"Erbaugh, John Mark","Kleinhenz, Matthew D"
GRT00041537,"Erbaugh, John Mark","Miller, Sally Ann"
GRT00041537,"Erbaugh, John Mark","Rakowski, Cathy Anne"
GRT00041537,"Kleinhenz, Matthew D","Miller, Sally Ann"
GRT00041537,"Kleinhenz, Matthew D","Rakowski, Cathy Anne"
GRT00041537,"Miller, Sally Ann","Rakowski, Cathy Anne"
GRT00041539,"Khalil, Waleed","Dupaix, Brian P"
GRT00041540,"Khalil, Waleed","Dupaix, Brian P"
GRT00041541,"Khalil, Waleed","Dupaix, Brian P"
GRT00041542,"Nahar, Niru Kamrun","Sertel, Kubilay"
GRT00041545,"Volakis, John Leonidas","Rezai, Ali R"
GRT00041545,"Volakis, John Leonidas","Wang, Zheng"
GRT00041545,"Rezai, Ali R","Wang, Zheng"
GRT00041546,"Volakis, John Leonidas","Baker, Christopher J"
GRT00041546,"Volakis, John Leonidas","Creech, Gregory L"
GRT00041546,"Baker, Christopher J","Creech, Gregory L"
GRT00041547,"Irving, Karen Elizabeth","Edmiston, Brian W."
GRT00041547,"Irving, Karen Elizabeth","Heckler, Andrew Frank"
GRT00041547,"Irving, Karen Elizabeth","Kajfez, Rachel L."
GRT00041547,"Irving, Karen Elizabeth","Malone, Kathy Lea"
GRT00041547,"Edmiston, Brian W.","Heckler, Andrew Frank"
GRT00041547,"Edmiston, Brian W.","Kajfez, Rachel L."
GRT00041547,"Edmiston, Brian W.","Malone, Kathy Lea"
GRT00041547,"Heckler, Andrew Frank","Kajfez, Rachel L."
GRT00041547,"Heckler, Andrew Frank","Malone, Kathy Lea"
GRT00041547,"Kajfez, Rachel L.","Malone, Kathy Lea"
GRT00041548,"Ohr, Matthew Paul","Cebulla, Colleen Marie"
GRT00041548,"Ohr, Matthew Paul","Davidorf, Frederick H"
GRT00041548,"Ohr, Matthew Paul","Letson, Alan Douglas"
GRT00041548,"Ohr, Matthew Paul","Wells, Michael B"
GRT00041548,"Cebulla, Colleen Marie","Davidorf, Frederick H"
GRT00041548,"Cebulla, Colleen Marie","Letson, Alan Douglas"
GRT00041548,"Cebulla, Colleen Marie","Wells, Michael B"
GRT00041548,"Davidorf, Frederick H","Letson, Alan Douglas"
GRT00041548,"Davidorf, Frederick H","Wells, Michael B"
GRT00041548,"Letson, Alan Douglas","Wells, Michael B"
GRT00041558,"Gebreyes, Wondwossen A","Kassem, Issmat Ibrahim"
GRT00041558,"Gebreyes, Wondwossen A","Rajashekara, Gireesh"
GRT00041558,"Kassem, Issmat Ibrahim","Rajashekara, Gireesh"
GRT00041559,"Panero, Wendy R","Johnson, Jennifer Anne"
GRT00041563,"Burghes, Arthur Harry Macleo","Arnold, William David"
GRT00041563,"Burghes, Arthur Harry Macleo","Davis, Jonathan Paul"
GRT00041563,"Burghes, Arthur Harry Macleo","Janssen, Paul M"
GRT00041563,"Burghes, Arthur Harry Macleo","Kolb, Stephen J"
GRT00041563,"Arnold, William David","Davis, Jonathan Paul"
GRT00041563,"Arnold, William David","Janssen, Paul M"
GRT00041563,"Arnold, William David","Kolb, Stephen J"
GRT00041563,"Davis, Jonathan Paul","Janssen, Paul M"
GRT00041563,"Davis, Jonathan Paul","Kolb, Stephen J"
GRT00041563,"Janssen, Paul M","Kolb, Stephen J"
GRT00041567,"Gordillo, Gayle Marietta","Khanna, Savita"
GRT00041567,"Gordillo, Gayle Marietta","Roy, Sashwati"
GRT00041567,"Gordillo, Gayle Marietta","Sen, Chandan K"
GRT00041567,"Khanna, Savita","Roy, Sashwati"
GRT00041567,"Khanna, Savita","Sen, Chandan K"
GRT00041567,"Roy, Sashwati","Sen, Chandan K"
GRT00041570,"Kiecolt-Glaser, Janice Kay","Andridge, Rebecca Roberts"
GRT00041570,"Kiecolt-Glaser, Janice Kay","Malarkey, William Blair"
GRT00041570,"Kiecolt-Glaser, Janice Kay","Sheridan, John Francis"
GRT00041570,"Andridge, Rebecca Roberts","Malarkey, William Blair"
GRT00041570,"Andridge, Rebecca Roberts","Sheridan, John Francis"
GRT00041570,"Malarkey, William Blair","Sheridan, John Francis"
GRT00041571,"Ziolo, Mark T","Davis, Jonathan Paul"
GRT00041572,"Caligiuri, Michael A","Yu, Jianhua"
GRT00041578,"Rajashekara, Gireesh","Kassem, Issmat Ibrahim"
GRT00041583,"Simonetti, Orlando Paul","Ahmad, Rizwan"
GRT00041583,"Simonetti, Orlando Paul","Raman, Subha Venkat"
GRT00041583,"Ahmad, Rizwan","Raman, Subha Venkat"
GRT00041584,"Choi, Stacey S","Davidorf, Frederick H"
GRT00041584,"Choi, Stacey S","Doble, Nathan Paul"
GRT00041584,"Choi, Stacey S","Ohr, Matthew Paul"
GRT00041584,"Davidorf, Frederick H","Doble, Nathan Paul"
GRT00041584,"Davidorf, Frederick H","Ohr, Matthew Paul"
GRT00041584,"Doble, Nathan Paul","Ohr, Matthew Paul"
GRT00041586,"Lower, Brian H","Lower, Steven K"
GRT00041586,"Lower, Brian H","Sooryakumar, Ratnasingham"
GRT00041586,"Lower, Steven K","Sooryakumar, Ratnasingham"
GRT00041588,"Ferketich, Amy Kathleen","Browning, Kristine Kihm"
GRT00041588,"Ferketich, Amy Kathleen","Grenade, Cassandra"
GRT00041588,"Ferketich, Amy Kathleen","Katz, Mira L."
GRT00041588,"Ferketich, Amy Kathleen","Nana-Sinkam, Patrick"
GRT00041588,"Ferketich, Amy Kathleen","Shoben, Abigail Blackburn"
GRT00041588,"Ferketich, Amy Kathleen","Xu, Yi"
GRT00041588,"Browning, Kristine Kihm","Grenade, Cassandra"
GRT00041588,"Browning, Kristine Kihm","Katz, Mira L."
GRT00041588,"Browning, Kristine Kihm","Nana-Sinkam, Patrick"
GRT00041588,"Browning, Kristine Kihm","Shoben, Abigail Blackburn"
GRT00041588,"Browning, Kristine Kihm","Xu, Yi"
GRT00041588,"Grenade, Cassandra","Katz, Mira L."
GRT00041588,"Grenade, Cassandra","Nana-Sinkam, Patrick"
GRT00041588,"Grenade, Cassandra","Shoben, Abigail Blackburn"
GRT00041588,"Grenade, Cassandra","Xu, Yi"
GRT00041588,"Katz, Mira L.","Nana-Sinkam, Patrick"
GRT00041588,"Katz, Mira L.","Shoben, Abigail Blackburn"
GRT00041588,"Katz, Mira L.","Xu, Yi"
GRT00041588,"Nana-Sinkam, Patrick","Shoben, Abigail Blackburn"
GRT00041588,"Nana-Sinkam, Patrick","Xu, Yi"
GRT00041588,"Shoben, Abigail Blackburn","Xu, Yi"
GRT00041589,"Ferketich, Amy Kathleen","Berman, Micah L."
GRT00041589,"Ferketich, Amy Kathleen","Klein, Elizabeth Gardner"
GRT00041589,"Ferketich, Amy Kathleen","Shoben, Abigail Blackburn"
GRT00041589,"Berman, Micah L.","Klein, Elizabeth Gardner"
GRT00041589,"Berman, Micah L.","Shoben, Abigail Blackburn"
GRT00041589,"Klein, Elizabeth Gardner","Shoben, Abigail Blackburn"
GRT00041590,"Bower, Julie Kristen Cortese","Foraker, Randi Elizabeth"
GRT00041590,"Bower, Julie Kristen Cortese","Shoben, Abigail Blackburn"
GRT00041590,"Foraker, Randi Elizabeth","Shoben, Abigail Blackburn"
GRT00041591,"Oghumu, Steve","Clinton, Steven K."
GRT00041591,"Oghumu, Steve","Hood, Darryl Brice"
GRT00041591,"Oghumu, Steve","Lesinski, Gregory"
GRT00041591,"Oghumu, Steve","Weghorst, Christopher Mark"
GRT00041591,"Clinton, Steven K.","Hood, Darryl Brice"
GRT00041591,"Clinton, Steven K.","Lesinski, Gregory"
GRT00041591,"Clinton, Steven K.","Weghorst, Christopher Mark"
GRT00041591,"Hood, Darryl Brice","Lesinski, Gregory"
GRT00041591,"Hood, Darryl Brice","Weghorst, Christopher Mark"
GRT00041591,"Lesinski, Gregory","Weghorst, Christopher Mark"
GRT00041594,"Lavender, Steven A","Marras, William Steven"
GRT00041594,"Lavender, Steven A","Sommerich, Carolyn Marie"
GRT00041594,"Marras, William Steven","Sommerich, Carolyn Marie"
GRT00041595,"Sadayappan, P","Pouchet, Louis Noel"
GRT00041596,"Hamm, Jihun","Belkin, Mikhail"
GRT00041600,"Chen, Chi-Chih","Lee, Teh-Hong"
GRT00041607,"Chen, Chi-Chih","Lee, Robert"
GRT00041609,"Khalil, Waleed","Dupaix, Brian P"
GRT00041610,"Volakis, John Leonidas","Davis, Robert Joseph"
GRT00041611,"Chen, Chi-Chih","Koksal, Can EMRE"
GRT00041611,"Chen, Chi-Chih","Shroff, Ness B"
GRT00041611,"Koksal, Can EMRE","Shroff, Ness B"
GRT00041613,"Smith, Graeme","Baker, Christopher J"
GRT00041615,"Volakis, John Leonidas","Khalil, Waleed"
GRT00041618,"Creech, Gregory L","Dupaix, Brian P"
GRT00041619,"Nahar, Niru Kamrun","Sertel, Kubilay"
GRT00041620,"Teixeira, Fernando L.","Burkholder, Robert James"
GRT00041621,"Smith, Graeme","Baker, Christopher J"
GRT00041622,"Volakis, John Leonidas","Ghalichechian, Nima"
GRT00041623,"Nahar, Niru Kamrun","Sertel, Kubilay"
GRT00041627,"Volakis, John Leonidas","Kiourti, Asimina"
GRT00041628,"Khalil, Waleed","Dupaix, Brian P"
GRT00041631,"MacEachern, Steven Neil","Lee, Yoonkyung"
GRT00041635,"Gremillion, Kristen Jody","Weiland, Andrew Welsh"
GRT00041636,"Crews, Douglas E","Edes, Ashley Nichole"
GRT00041637,"Cohen, Jeffrey Harris","Zotova, Natalia"
GRT00041638,"Crews, Douglas E","Edes, Ashley Nichole"
GRT00041640,"Stout, Samuel Darrel","Cole, Mary Elizabeth"
GRT00041641,"McCorriston, Joy","Hamilton, Ian M"
GRT00041641,"McCorriston, Joy","Moritz, Matthijs"
GRT00041641,"Hamilton, Ian M","Moritz, Matthijs"
GRT00041643,"Harper, Kathleen Andre","Clark, Ted M"
GRT00041647,"Petrill, Stephen Anthony","Lu, Zhong-Lin"
GRT00041647,"Petrill, Stephen Anthony","Sederberg, Per"
GRT00041647,"Lu, Zhong-Lin","Sederberg, Per"
GRT00041648,"Cheng, Chin-Min","Butalia, Tarunjit Singh"
GRT00041648,"Cheng, Chin-Min","Goebel, Patrick Charles"
GRT00041648,"Butalia, Tarunjit Singh","Goebel, Patrick Charles"
GRT00041654,"Calder, Catherine A","Boettner, Bethany L"
GRT00041654,"Calder, Catherine A","Browning, Christopher R"
GRT00041654,"Calder, Catherine A","Parthasarathy, Srinivasan"
GRT00041654,"Boettner, Bethany L","Browning, Christopher R"
GRT00041654,"Boettner, Bethany L","Parthasarathy, Srinivasan"
GRT00041654,"Browning, Christopher R","Parthasarathy, Srinivasan"
GRT00041656,"Jacob, Naduparambil K","Miller, Eric David"
GRT00041658,"Ramaswamy, Bhuvaneswari","Brasky, Theodore Michael"
GRT00041658,"Ramaswamy, Bhuvaneswari","McElroy, Joseph Paul"
GRT00041658,"Brasky, Theodore Michael","McElroy, Joseph Paul"
GRT00041659,"Toland, Amanda E","Allain, Dawn Christine"
GRT00041659,"Toland, Amanda E","Freitas, Michael Alan"
GRT00041659,"Toland, Amanda E","Kang, Stephen Youngjin"
GRT00041659,"Toland, Amanda E","McElroy, Joseph Paul"
GRT00041659,"Allain, Dawn Christine","Freitas, Michael Alan"
GRT00041659,"Allain, Dawn Christine","Kang, Stephen Youngjin"
GRT00041659,"Allain, Dawn Christine","McElroy, Joseph Paul"
GRT00041659,"Freitas, Michael Alan","Kang, Stephen Youngjin"
GRT00041659,"Freitas, Michael Alan","McElroy, Joseph Paul"
GRT00041659,"Kang, Stephen Youngjin","McElroy, Joseph Paul"
GRT00041660,"Lu, Lanchun","Dillhoff, Mary Elizabeth"
GRT00041660,"Lu, Lanchun","Frankel, Wendy L"
GRT00041660,"Lu, Lanchun","Shen, Rulong Z"
GRT00041660,"Dillhoff, Mary Elizabeth","Frankel, Wendy L"
GRT00041660,"Dillhoff, Mary Elizabeth","Shen, Rulong Z"
GRT00041660,"Frankel, Wendy L","Shen, Rulong Z"
GRT00041663,"Soghrati, Soheil","Canova, Marcello"
GRT00041663,"Soghrati, Soheil","McComb, David W"
GRT00041663,"Canova, Marcello","McComb, David W"
GRT00041664,"Soghrati, Soheil","McComb, David W"
GRT00041665,"Justice, Laura M","Gugiu, Mihaiela R"
GRT00041666,"Wesolowski, Robert","Schoenfield, Lynn R"
GRT00041666,"Wesolowski, Robert","Stephens, Julie Ann"
GRT00041666,"Wesolowski, Robert","Tozbikian, Gary H."
GRT00041666,"Schoenfield, Lynn R","Stephens, Julie Ann"
GRT00041666,"Schoenfield, Lynn R","Tozbikian, Gary H."
GRT00041666,"Stephens, Julie Ann","Tozbikian, Gary H."
GRT00041667,"Muthusamy, Natarajan","Cocucci, Emanuele F"
GRT00041667,"Muthusamy, Natarajan","Kural, Comert"
GRT00041667,"Cocucci, Emanuele F","Kural, Comert"
GRT00041668,"Quick, Adam D","Kolb, Stephen J"
GRT00041669,"Bailey, Melissa D","Jordan, Lisa Ann"
GRT00041670,"Meara, Michael Paul","Strosberg, David Seth"
GRT00041672,"Lovett-Racke, Amy Elizabeth","Godbout, Jonathan Philip"
GRT00041675,"Schmitt, Laura Clare","Best, Thomas M"
GRT00041675,"Schmitt, Laura Clare","Jackson, Rebecca Dorothy"
GRT00041675,"Schmitt, Laura Clare","Knopp, Michael"
GRT00041675,"Schmitt, Laura Clare","Magnussen, Robert Andrew"
GRT00041675,"Schmitt, Laura Clare","Roewer, Stephanie Di Stasi"
GRT00041675,"Best, Thomas M","Jackson, Rebecca Dorothy"
GRT00041675,"Best, Thomas M","Knopp, Michael"
GRT00041675,"Best, Thomas M","Magnussen, Robert Andrew"
GRT00041675,"Best, Thomas M","Roewer, Stephanie Di Stasi"
GRT00041675,"Jackson, Rebecca Dorothy","Knopp, Michael"
GRT00041675,"Jackson, Rebecca Dorothy","Magnussen, Robert Andrew"
GRT00041675,"Jackson, Rebecca Dorothy","Roewer, Stephanie Di Stasi"
GRT00041675,"Knopp, Michael","Magnussen, Robert Andrew"
GRT00041675,"Knopp, Michael","Roewer, Stephanie Di Stasi"
GRT00041675,"Magnussen, Robert Andrew","Roewer, Stephanie Di Stasi"
GRT00041683,"Kankia, Besik I","Kwiek, Jesse John"
GRT00041683,"Kankia, Besik I","Sooryakumar, Ratnasingham"
GRT00041683,"Kwiek, Jesse John","Sooryakumar, Ratnasingham"
GRT00041688,"Antonelli, Louis James","Hill, Christopher Scott"
GRT00041690,"Goodfellow, Paul Joseph","Ludwig, Thomas"
GRT00041698,"Chen, Chi-Chih","Yardim, Caglar"
GRT00041701,"Dikov, Mikhail M","Lewis, Stephanie Diane"
GRT00041701,"Dikov, Mikhail M","Zweier, Jay Louis"
GRT00041701,"Lewis, Stephanie Diane","Zweier, Jay Louis"
GRT00041705,"Clinton, Steven K.","Young, Gregory S."
GRT00041706,"Acunzo, Mario","Veneziano, Dario"
GRT00041709,"Croce, Carlo Maria","Bekaii-Saab, Tanios"
GRT00041709,"Croce, Carlo Maria","Fernandez, Soledad A"
GRT00041709,"Croce, Carlo Maria","Guttridge, Denis Christian"
GRT00041709,"Croce, Carlo Maria","Nana-Sinkam, Patrick"
GRT00041709,"Bekaii-Saab, Tanios","Fernandez, Soledad A"
GRT00041709,"Bekaii-Saab, Tanios","Guttridge, Denis Christian"
GRT00041709,"Bekaii-Saab, Tanios","Nana-Sinkam, Patrick"
GRT00041709,"Fernandez, Soledad A","Guttridge, Denis Christian"
GRT00041709,"Fernandez, Soledad A","Nana-Sinkam, Patrick"
GRT00041709,"Guttridge, Denis Christian","Nana-Sinkam, Patrick"
GRT00041710,"Song, Jonathan W","Ganju, Ramesh"
GRT00041710,"Song, Jonathan W","Subramaniam, Vish Venkateswara"
GRT00041710,"Ganju, Ramesh","Subramaniam, Vish Venkateswara"
GRT00041713,"Crews, Douglas E","Edes, Ashley Nichole"
GRT00041715,"Zhang, Wei","Conejo Navarro, Antonio Jesus"
GRT00041721,"Moritz, Matthijs","Gardiner, Elizabeth Noel"
GRT00041723,"Bowen, John B","Valerio, Ian"
GRT00041727,"Hubbe, Mark","Herrera, Brianne"
GRT00041728,"Hubbe, Mark","Herrera, Brianne"
GRT00041729,"Zhang, Mingjun","Lonser, Russell Roland"
GRT00041729,"Zhang, Mingjun","Scharre, Douglas William"
GRT00041729,"Lonser, Russell Roland","Scharre, Douglas William"
GRT00041733,"Wickizer, Thomas Michael","King, Ryan David"
GRT00041733,"Wickizer, Thomas Michael","Pearsol, Joanne"
GRT00041733,"King, Ryan David","Pearsol, Joanne"
GRT00041734,"Wickizer, Thomas Michael","Pearsol, Joanne"
GRT00041736,"Sun, Qinghua","Liu, Zhenguo"
GRT00041739,"Hays, John L","Backes, Floor Jenniskens"
GRT00041739,"Hays, John L","Burd, Craig Joseph"
GRT00041739,"Hays, John L","Suarez, Adrian"
GRT00041739,"Backes, Floor Jenniskens","Burd, Craig Joseph"
GRT00041739,"Backes, Floor Jenniskens","Suarez, Adrian"
GRT00041739,"Burd, Craig Joseph","Suarez, Adrian"
GRT00041740,"Su, Haijun","Dapino, Marcelo J"
GRT00041740,"Su, Haijun","Wang, Junmin"
GRT00041740,"Dapino, Marcelo J","Wang, Junmin"
GRT00041741,"Adamovich, Igor Vladimirovic","Miller, Terry A"
GRT00041742,"Mazumder, Sandip","Khafizov, Marat"
GRT00041748,"Bucci, Terri Teal","McEwan, Lee Judson"
GRT00041752,"Carcache de Blanco, Esperanza Josefina","Rakotondraibe, Harinantenaina Liva Romuald"
GRT00041753,"Carcache de Blanco, Esperanza Josefina","Rakotondraibe, Harinantenaina Liva Romuald"
GRT00041754,"Chen, Ching-Shih","Bekaii-Saab, Tanios"
GRT00041754,"Chen, Ching-Shih","Coss, Christopher Charles"
GRT00041754,"Chen, Ching-Shih","Guttridge, Denis Christian"
GRT00041754,"Chen, Ching-Shih","Kulp, Samuel Kiyota"
GRT00041754,"Chen, Ching-Shih","Mo, Xiaokui"
GRT00041754,"Bekaii-Saab, Tanios","Coss, Christopher Charles"
GRT00041754,"Bekaii-Saab, Tanios","Guttridge, Denis Christian"
GRT00041754,"Bekaii-Saab, Tanios","Kulp, Samuel Kiyota"
GRT00041754,"Bekaii-Saab, Tanios","Mo, Xiaokui"
GRT00041754,"Coss, Christopher Charles","Guttridge, Denis Christian"
GRT00041754,"Coss, Christopher Charles","Kulp, Samuel Kiyota"
GRT00041754,"Coss, Christopher Charles","Mo, Xiaokui"
GRT00041754,"Guttridge, Denis Christian","Kulp, Samuel Kiyota"
GRT00041754,"Guttridge, Denis Christian","Mo, Xiaokui"
GRT00041754,"Kulp, Samuel Kiyota","Mo, Xiaokui"
GRT00041755,"Coss, Christopher Charles","Clinton, Steven K."
GRT00041756,"Coss, Christopher Charles","Blachly, James Stewart"
GRT00041756,"Coss, Christopher Charles","Clinton, Steven K."
GRT00041756,"Coss, Christopher Charles","Young, Gregory S."
GRT00041756,"Blachly, James Stewart","Clinton, Steven K."
GRT00041756,"Blachly, James Stewart","Young, Gregory S."
GRT00041756,"Clinton, Steven K.","Young, Gregory S."
GRT00041767,"Palmieri, Dario","Coppola, Vincenzo"
GRT00041767,"Palmieri, Dario","Li, Zaibo"
GRT00041767,"Palmieri, Dario","Pan, Xueliang"
GRT00041767,"Coppola, Vincenzo","Li, Zaibo"
GRT00041767,"Coppola, Vincenzo","Pan, Xueliang"
GRT00041767,"Li, Zaibo","Pan, Xueliang"
GRT00041770,"Persch, Andrew Charles","Izzo, Margaretha Vreeburg"
GRT00041772,"Larsen, Clark Spencer","Nugent, Selin Elizabeth"
GRT00041774,"Syvertsen, Jennifer Leigh","Yotebieng, Kelly Ann"
GRT00041775,"Syvertsen, Jennifer Leigh","Yotebieng, Kelly Ann"
