Proposal ID,Name,PI
GRT00032319,"Toland, Amanda E",1
GRT00032320,"Pan, Quintin",1
GRT00032321,"Lu, Lanchun",1
GRT00032323,"Finer, John James",1
GRT00032324,"Zhang, Wei",1
GRT00032325,"Griffen, Ann Lindsay",1
GRT00032326,"Firkins, Jeffrey Lynn",1
GRT00032327,"Firkins, Jeffrey Lynn",1
GRT00032328,"Panda, Dhabaleswar Kumar",1
GRT00032329,"Bergese, Sergio Daniel",1
GRT00032330,"Agrawal, Gagan",1
GRT00032331,"Moffatt-Bruce, Susan D.",1
GRT00032332,"Weiss, Raul",1
GRT00032333,"Daniels, Curt John",1
GRT00032334,"Rovin, Brad Harris",1
GRT00032335,"Kahwash, Rami",1
GRT00032336,"Chen, Ching-Shih",1
GRT00032337,"Jentes, Jill",1
GRT00032338,"Bedore, Jessica Suagee",1
GRT00032339,"Gourapura, Renukaradhya Jayamurthy",1
GRT00032340,"Wang, Qianben",1
GRT00032341,"Dick, Richard Peter",1
GRT00032342,"Sastry, Sudhir K",1
GRT00032343,"Worley, Charles Thomas",1
GRT00032344,"Worley, Charles Thomas",1
GRT00032345,"Worley, Charles Thomas",1
GRT00032346,"Worley, Charles Thomas",1
GRT00032347,"Brown, Trevor Laurence",1
GRT00032348,"Hoy, Casey William",1
GRT00032349,"Agrawal, Gagan",1
GRT00032350,"Zhang, Xiaodong",1
GRT00032351,"Shroff, Ness B",1
GRT00032352,"Gilat, Amos",1
GRT00032353,"Durand, James H",1
GRT00032354,"Durand, James H",1
GRT00032355,"Shroff, Ness B",1
GRT00032356,"Durand, James H",1
GRT00032357,"Bolte, John H",1
GRT00032358,"Shivpuri, Rajiv",1
GRT00032359,"Durand, James H",1
GRT00032360,"Durand, James H",1
GRT00032361,"Shivpuri, Rajiv",1
GRT00032362,"Shivpuri, Rajiv",1
GRT00032363,"Shivpuri, Rajiv",1
GRT00032364,"Samimy, Mohammad",1
GRT00032365,"Walsh, Katherine Jean",1
GRT00032366,"Heathcock, Jill Cathleen",1
GRT00032367,"Abdel-Rahman, Mohamed H",1
GRT00032368,"Schmittgen, Thomas Donald",1
GRT00032369,"Mendel, Ehud",1
GRT00032370,"Ainslie, Kristy Marie",1
GRT00032371,"O'Donnell, Lynn Carley",1
GRT00032372,"DiGiovine, Carmen P",1
GRT00032373,"Corrigan, John D",1
GRT00032374,"Larsen, Deborah Sue",1
GRT00032375,"Heathcock, Jill Cathleen",1
GRT00032376,"Payne, Philip",1
GRT00032377,"Shivpuri, Rajiv",1
GRT00032378,"Nandi, Arnab",1
GRT00032379,"Stewart, Christopher Charles",1
GRT00032380,"Rademacher, Luis Alexis",1
GRT00032381,"Carcache de Blanco, Esperanza Josefina",1
GRT00032382,"Kulis, Brian Joseph",1
GRT00032383,"Page, Stephen John",1
GRT00032384,"Hebert, Courtney L",1
GRT00032385,"Carcache de Blanco, Esperanza Josefina",1
GRT00032386,"Werbovetz, Karl Andrew",1
GRT00032387,"Darragh, Amy Rowntree",1
GRT00032388,"Kessl, Jacques Jean",1
GRT00032389,"Darragh, Amy Rowntree",1
GRT00032390,"Kvaratskhelia, Mamuka",1
GRT00032391,"Evans, Kevin David",1
GRT00032392,"Huang, Kun",1
GRT00032393,"McElroy, Craig Alan",1
GRT00032394,"McElroy, Craig Alan",1
GRT00032395,"McElroy, Craig Alan",1
GRT00032396,"Terndrup, Thomas E",1
GRT00032397,"Payne, Philip",1
GRT00032398,"Patterson, Emily S",1
GRT00032399,"Roberts, Cynthia Jane",1
GRT00032400,"Payne, Philip",1
GRT00032401,"Gurcan, Metin Nafi",1
GRT00032402,"Evans, Kevin David",1
GRT00032403,"Schmitt, Laura Clare",1
GRT00032404,"Hall, Dennis William",1
GRT00032405,"Sarkar, Chandrani",1
GRT00032406,"Lai, Albert M",1
GRT00032407,"Borstad, Alexandra Lee",1
GRT00032408,"Brodsky, Sergey",1
GRT00032409,"Li, Chenglong",1
GRT00032410,"Brodsky, Sergey",1
GRT00032411,"Frankel, Wendy L",1
GRT00032412,"Frankel, Wendy L",1
GRT00032413,"Frankel, Wendy L",1
GRT00032414,"Bogner, Jennifer Ann",1
GRT00032415,"Bogner, Jennifer Ann",1
GRT00032416,"Bogner, Jennifer Ann",1
GRT00032417,"Heathcock, Jill Cathleen",1
GRT00032418,"Essandoh, Michael Kojo",1
GRT00032419,"Yoon, Sung Ok",1
GRT00032420,"Andersen, Christopher L",1
GRT00032421,"Obrietan, Karl H",1
GRT00032422,"Bumgardner, Ginny L",1
GRT00032423,"Zhao, Xiaoli",1
GRT00032424,"Neff, Maria H",1
GRT00032425,"Long, Victor Paul",1
GRT00032426,"Buhimschi, Catalin",1
GRT00032427,"Desai, Payal C",1
GRT00032428,"Mathur, Smita",1
GRT00032429,"Gould, Andrew Philip",1
GRT00032430,"Kochanek, Christopher Sharpe",1
GRT00032431,"Kochanek, Christopher Sharpe",1
GRT00032432,"Peterson, Bradley Michael",1
GRT00032433,"Peterson, Bradley Michael",1
GRT00032435,"Gillespie, Shannon Lynn",1
GRT00032436,"Abdel-Rahman, Mohamed H",1
GRT00032437,"Johnson, Norman F",1
GRT00032438,"Boggs, Joseph Ferrel",1
GRT00032439,"Haas, Garrie Joseph",1
GRT00032440,"Loux, Mark Monroe",1
GRT00032441,"Bergefurd, Brad Robert",1
GRT00032442,"Bergefurd, Brad Robert",1
GRT00032443,"Mansfield, Sara",1
GRT00032444,"Labarge, Gregory Allen",1
GRT00032445,"Shoemaker, Dianne Elizabeth",1
GRT00032446,"Jepsen, Shelly Dee D",1
GRT00032447,"Gaitonde, Datta V",1
GRT00032448,"Lempert, Walter R",1
GRT00032449,"Potter, Lee Carson",1
GRT00032450,"Kudryashov, Dmitri S",1
GRT00032451,"Bong, Dennis",1
GRT00032452,"Kankia, Besik I",1
GRT00032453,"Rajanbabu, Thaliyil V",1
GRT00032454,"Pei, Dehua",1
GRT00032455,"Cowan, James Allan",1
GRT00032456,"Mattson, Anita Elaine",1
GRT00032457,"Gopalan, Venkat",1
GRT00032458,"Bowen-Ellzey, Nancy E",1
GRT00032459,"Gopalan, Venkat",1
GRT00032460,"Magliery, Thomas John",1
GRT00032461,"Suo, Zucai",1
GRT00032462,"Raison, Louis Brian",1
GRT00032463,"Das, Hiranmoy",1
GRT00032464,"Kalbfleisch, Steven Jack",1
GRT00032465,"Kvaratskhelia, Mamuka",1
GRT00032466,"McGrier, Psaras Lamar",1
GRT00032467,"Co, Anne",1
GRT00032468,"Goldberger, Joshua E",1
GRT00032469,"Magliery, Thomas John",1
GRT00032470,"Pinsonneault, Marc Howard",1
GRT00032471,"Thompson, Todd Alan",1
GRT00032472,"Thompson, Todd Alan",1
GRT00032473,"Weinberg, David Hal",1
GRT00032474,"Bebo, Patricia A",1
GRT00032475,"Greenberger, David Burton",1
GRT00032476,"Denlinger, David Landis",1
GRT00032477,"Werbovetz, Karl Andrew",1
GRT00032478,"Christoforidis, John B",1
GRT00032479,"Cornish, Katrina",1
GRT00032480,"Knopp, Michael",1
GRT00032481,"Pirie, Phyllis L.",1
GRT00032482,"Wickizer, Thomas Michael",1
GRT00032483,"Zhu, Hong",1
GRT00032484,"Johnson, Amy Jo",1
GRT00032485,"Reiter, Paul L.",1
GRT00032486,"Reiter, Paul L.",1
GRT00032487,"Wesolowski, Robert",1
GRT00032488,"Rong, Yi",1
GRT00032489,"Majumder, Sarmila",1
GRT00032490,"Walker, Christopher James",1
GRT00032491,"Shields, Peter G",1
GRT00032492,"Yu, Jianhua",1
GRT00032493,"Mahlman, Robert Alan",1
GRT00032494,"Otterson, Gregory A",1
GRT00032495,"Miller, Harvey Jay",1
GRT00032496,"Stawicki, Stanislaw Peter",1
GRT00032497,"Doble, Nathan Paul",1
GRT00032498,"Michel, Andrew P.",1
GRT00032499,"Miller, Sidney Frederick",1
GRT00032500,"Weinberg, Bruce A",1
GRT00032501,"Arnold, William David",1
GRT00032502,"Illindala, Mahesh Sitaram",1
GRT00032503,"Amer, Amal",1
GRT00032504,"Chi, Yuejie",1
GRT00032505,"Werbovetz, Karl Andrew",1
GRT00032506,"Werbovetz, Karl Andrew",1
GRT00032507,"Sutton, Jeffrey A.",1
GRT00032508,"Walter, Mark Eugene",1
GRT00032509,"Walter, Mark Eugene",1
GRT00032510,"Castro, Carlos Ernesto",1
GRT00032511,"Chlan, Linda Lee",1
GRT00032512,"Shneker, Bassel F",1
GRT00032513,"Prakash, Shaurya",1
GRT00032514,"Cook, Charles Howard",1
GRT00032515,"Christman, John William",1
GRT00032516,"Musier-Forsyth, Karin M",1
GRT00032517,"Allen, Matthew James",1
GRT00032518,"Fisher, Susan Warwick",1
GRT00032519,"Hund, Thomas J",1
GRT00032520,"Xia, Yong",1
GRT00032521,"Williams, Marshall Vance",1
GRT00032522,"Wang, Hanping Ping",1
GRT00032523,"Bailey, Michael T",1
GRT00032524,"Parinandi, Narasimham Laxmi",1
GRT00032525,"Subburayalu, Sakthi Kumaran",1
GRT00032526,"Winslow, Christopher J",1
GRT00032527,"Frankel, Wendy L",1
GRT00032528,"Hackshaw, Kevin Victor",1
GRT00032529,"Roe, Brian Eric",1
GRT00032530,"Vanderknaap, Esther Klazina Maria",1
GRT00032531,"Jarjour, Wael Najib",1
GRT00032532,"Vanderknaap, Esther Klazina Maria",1
GRT00032533,"Danneberger, Tom Karl",1
GRT00032534,"Jaeger, Kristin L",1
GRT00032535,"Rodewald, Amanda Dumin",1
GRT00032536,"Choi, Stacey S",1
GRT00032539,"Dutta, Prabir Kumar",1
GRT00032540,"Carcache de Blanco, Esperanza Josefina",1
GRT00032541,"Miller, Harvey Jay",1
GRT00032542,"Haynie, Dana Leigh",1
GRT00032543,"Gremillion, Kristen Jody",1
GRT00032544,"Marschall, Elizabeth Ann",1
GRT00032545,"Roewer, Stephanie Di Stasi",1
GRT00032547,"Werbovetz, Karl Andrew",1
GRT00032548,"Lapalombella, Rosa",1
GRT00032549,"Bielefeld, Eric Charles",1
GRT00032550,"Brooks, Sarah Marie",1
GRT00032551,"McGraw, William Scott",1
GRT00032552,"Katz, Mira L.",1
GRT00032553,"Jones, Larry Martin",1
GRT00032554,"Shinoda, Toshiaki",1
GRT00032555,"Kissel, John Thomas",1
GRT00032556,"Devine, Steven M",1
GRT00032557,"Dupaix, Rebecca B.",1
GRT00032558,"Bergese, Sergio Daniel",1
GRT00032559,"Ding, Biao",1
GRT00032560,"Miller, Sally Ann",1
GRT00032561,"Seveau, Stephanie Marthe Marie",1
GRT00032562,"Carr, David Raymond",1
GRT00032563,"Kahle, Matthew Keith",1
GRT00032564,"Dorrance, Anne E",1
GRT00032565,"Nelson, Randy J",1
GRT00032566,"Jontes, James David",1
GRT00032567,"Ganju, Ramesh",1
GRT00032568,"Ganju, Ramesh",1
GRT00032569,"Agnew, Amanda Marie",1
GRT00032570,"Gurcan, Metin Nafi",1
GRT00032571,"Obrietan, Karl H",1
GRT00032572,"Nasser, Mohd",1
GRT00032573,"Nasser, Mohd",1
GRT00032574,"Kiecolt-Glaser, Janice Kay",1
GRT00032575,"Dreyer, Jason T.",1
GRT00032576,"Needham, Glen Ray",1
GRT00032577,"Co, Anne",1
GRT00032579,"Kim, Ji Hye",1
GRT00032580,"Seveau, Stephanie Marthe Marie",1
GRT00032581,"Anderson-Butcher, Dawn",1
GRT00032582,"Allen, Matthew James",1
GRT00032583,"Bohrer, Gil",1
GRT00032584,"Bohrer, Gil",1
GRT00032585,"Morris, Patricia A",1
GRT00032586,"Ertin, Emre",1
GRT00032587,"Khalil, Waleed",1
GRT00032588,"Roberts, Kristen Michelle",1
GRT00032589,"Wang, Linan",1
GRT00032590,"Volakis, John Leonidas",1
GRT00032592,"Porcu, Pierluigi",1
GRT00032593,"Khatri, Mahesh",1
GRT00032594,"Durand, Michael Thomas",1
GRT00032595,"Babcock, Loren Edward",1
GRT00032596,"Rajashekara, Gireesh",1
GRT00032597,"Lee, Chang Won",1
GRT00032598,"Lee, Chang Won",1
GRT00032599,"Pancholi, Preeti",1
GRT00032600,"Werner, Joseph Gregory",1
GRT00032601,"Hettlich, Bianca Felicitas",1
GRT00032602,"Mathison, Randall Melson",1
GRT00032603,"Gourapura, Renukaradhya Jayamurthy",1
GRT00032604,"Farhadi, Francis H",1
GRT00032605,"Midlam-Mohler, Shawn W",1
GRT00032606,"Lovett-Racke, Amy Elizabeth",1
GRT00032607,"Gonzalez, Isabel Maria",1
GRT00032608,"Kolb, Stephen J",1
GRT00032609,"Dean, Donald Harry",1
GRT00032610,"Nakano, Ichiro",1
GRT00032611,"Rowland, Leslie Anne",1
GRT00032612,"Haraldsdottir, Sigurdis",1
GRT00032613,"Gaillard, Trudy Renee",1
GRT00032614,"Pichiorri, Flavia",1
GRT00032615,"Lautenschlaeger, Tim",1
GRT00032616,"Mishra, Anjali",1
GRT00032617,"Lang, James Campbell",1
GRT00032618,"Sheldon, Ian Martin",1
GRT00032619,"Kawakami, Roland K",1
GRT00032620,"Morris, Christine Ballengee",1
GRT00032621,"Weinberg, David Hal",1
GRT00032622,"Carcache de Blanco, Esperanza Josefina",1
GRT00032623,"Dawes, Adriana Tiamae",1
GRT00032624,"Freeman, Richard R.",1
GRT00032625,"Holowinsky, Roman W",1
GRT00032626,"Akli, Kramer Ugerthen",1
GRT00032627,"Poirier, Michael Guy",1
GRT00032628,"Kubatko, Laura Salter",1
GRT00032629,"Kaizar, Eloise E",1
GRT00032630,"Sooryakumar, Ratnasingham",1
GRT00032631,"Chaffin, Justin David",1
GRT00032632,"Johnson, Reed McIntyre",1
GRT00032633,"Cole, Kimberly",1
GRT00032634,"Kendra, Kari L",1
GRT00032635,"Gu, Howard Haogang",1
GRT00032636,"Catalyurek, Umit V.",1
GRT00032637,"Racke, Michael Karl",1
GRT00032638,"Gu, Chen",1
GRT00032639,"Daoud, Emile Georges",1
GRT00032640,"Sabree, Zakee Louis",1
GRT00032641,"Mahlman, Robert Alan",1
GRT00032642,"Peter, Annika Hazel Gottliebe",1
GRT00032643,"Sooryakumar, Ratnasingham",1
GRT00032644,"Peter, Annika Hazel Gottliebe",1
GRT00032645,"Lin, Shili",1
GRT00032646,"Kural, Comert",1
GRT00032647,"Pratola, Matthew Timothy",1
GRT00032648,"Carpenter, Linda Michelle",1
GRT00032649,"Kahle, Matthew Keith",1
GRT00032650,"Costin, Ovidiu",1
GRT00032651,"Coffman, Valerie Chest",1
GRT00032652,"Arnett, Eusondia Ann",1
GRT00032653,"Osmer, Patrick Stewart",1
GRT00032654,"Rajab, Amer",1
GRT00032655,"Kendra, Kari L",1
GRT00032656,"Hawley, Joshua D",1
GRT00032657,"Hewett, Timothy E",1
GRT00032658,"Rink, Cameron L",1
GRT00032660,"Desai, Anand",1
GRT00032661,"Kuret, Jeffrey Allan",1
GRT00032663,"Andersen, Barbara Lee",1
GRT00032664,"Brill, Seuli M",1
GRT00032665,"Hanje, Adam J",1
GRT00032666,"Ma, Jianjie",1
GRT00032667,"Crouser, Elliott David",1
GRT00032668,"Daehn, Glenn Steven",1
GRT00032669,"Perry, Kyle Andrew",1
GRT00032670,"Kim, DoGyoon",1
GRT00032671,"Dick, Warren Albert",1
GRT00032672,"Blevins, Jason Ryan",1
GRT00032673,"Kagel, John H",1
GRT00032674,"Benfield, David Allen",1
GRT00032675,"Khan, Aubhik",1
GRT00032676,"Benfield, David Allen",1
GRT00032677,"Cardina, John",1
GRT00032678,"Schlesinger, Larry Seth",1
GRT00032679,"Restrepo Echavarria, Paulina",1
GRT00032680,"Loux, Mark Monroe",1
GRT00032681,"Blum, Kristie A",1
GRT00032682,"Blue, Thomas Elder",1
GRT00032683,"Blue, Thomas Elder",1
GRT00032684,"Rizzoni, Giorgio",1
GRT00032685,"Gilat, Amos",1
GRT00032686,"Gilat, Amos",1
GRT00032687,"Aldemir, Tunc",1
GRT00032688,"Blue, Thomas Elder",1
GRT00032689,"Canova, Marcello",1
GRT00032690,"Cantemir, Codrin Gruie",1
GRT00032691,"Sood, Namita",1
GRT00032692,"Zheng, Yuan Fang",1
GRT00032693,"Rogers, Peter F",1
GRT00032694,"Guezennec, Yann Guillaume",1
GRT00032695,"Kang, Yun Seok",1
GRT00032696,"Kang, Yun Seok",1
GRT00032697,"Durand, James H",1
GRT00032698,"Gaitonde, Datta V",1
GRT00032699,"Soundarajan, Neelam",1
GRT00032700,"Frankel, Wendy L",1
GRT00032701,"Mahlman, Robert Alan",1
GRT00032702,"Hurcombe, Samuel D.",1
GRT00032703,"Blazek, Alisa D",1
GRT00032704,"Alexandrov, Boian Todorov",1
GRT00032705,"Nielson, Dylan Miles",1
GRT00032706,"Jaime-Ramirez, Alena Cristina",1
GRT00032707,"Meisen, Walter Hans",1
GRT00032709,"Weisleder, Noah L",1
GRT00032710,"Quan, Ning",1
GRT00032711,"Christman, John William",1
GRT00032712,"Chao, Bo H",1
GRT00032713,"Valentine, Christopher W",1
GRT00032714,"Roy, Sashwati",1
GRT00032715,"Lal, Rattan",1
GRT00032716,"Grotewold, Erich",1
GRT00032718,"Kwon, Chang-Hyuk",1
GRT00032719,"Lerch, Jessica K.",1
GRT00032720,"Christian, Beth Ann",1
GRT00032721,"Li, Rongxing",1
GRT00032723,"Pancholi, Preeti",1
GRT00032725,"Lesinski, Gregory",1
GRT00032726,"Karuppaiyah, Selvendiran",1
GRT00032727,"Pan, Quintin",1
GRT00032728,"Pan, Quintin",1
GRT00032729,"Yotebieng, Marcel",1
GRT00032730,"Ranbom, Lorin D",1
GRT00032731,"Lyvers Peffer, Pasha A",1
GRT00032732,"Ranbom, Lorin D",1
GRT00032733,"Ranbom, Lorin D",1
GRT00032734,"Ranbom, Lorin D",1
GRT00032736,"Hettlich, Bianca Felicitas",1
GRT00032738,"Wiechel, Jane Marie",1
GRT00032739,"Daniels, Jeffrey John",1
GRT00032740,"Co, Anne",1
GRT00032741,"Chisholm, Malcolm H",1
GRT00032742,"Thompson, Todd Alan",1
GRT00032743,"Fisher, Thomas James",1
GRT00032744,"Bong, Dennis",1
GRT00032745,"Lang, James Campbell",1
GRT00032746,"Rosol, Thomas John",1
GRT00032747,"Dembe, Allard",1
GRT00032748,"Durand, Michael Thomas",1
GRT00032749,"Bromwich, David Howard",1
GRT00032750,"Cook, Ann Elizabeth",1
GRT00032751,"Sahr, Timothy Richard",1
GRT00032752,"Ranbom, Lorin D",1
GRT00032753,"Ranbom, Lorin D",1
GRT00032754,"Newell, George Edward",1
GRT00032755,"Anthony, Anika Sangai",1
GRT00032756,"Disilvestro, Robert Arnold",1
GRT00032757,"Piasta, Shayne B",1
GRT00032758,"Buettner, Cynthia",1
GRT00032759,"Mahlman, Robert Alan",1
GRT00032760,"Ross, Melissa Camille",1
GRT00032761,"Justice, Laura M",1
GRT00032762,"Gallant, Dorinda Joyce",1
GRT00032763,"Buettner, Cynthia",1
GRT00032764,"Gordon, Steven Ira",1
GRT00032765,"Gordon, Steven Ira",1
GRT00032766,"Arehart, Aaron Robert",1
GRT00032767,"Mahlman, Robert Alan",1
GRT00032768,"Wozniak, Daniel John",1
GRT00032769,"Bons, Jeffrey Peter",1
GRT00032770,"Wagner, Caroline Suzanne",1
GRT00032771,"Williams, Joseph Burton",1
GRT00032772,"Pascall, Melvin A",1
GRT00032773,"Walker, Alison Rich",1
GRT00032774,"Macrae, Erin R",1
GRT00032775,"Kaur, Balveen",1
GRT00032776,"Luzum, Jasmine Alicia",1
GRT00032777,"Marsh, Clay Braden",1
GRT00032778,"Kleit, Rachel G",1
GRT00032779,"Bertone, Alicia Louise",1
GRT00032780,"Bertone, Alicia Louise",1
GRT00032781,"Partridge, Mark",1
GRT00032782,"Huang, Kun",1
GRT00032783,"Schmitt, Laura Clare",1
GRT00032784,"Schmitt, Laura Clare",1
GRT00032785,"Ghoshal, Kalpana",1
GRT00032786,"Simmons, Jessica Kelly",1
GRT00032787,"Foust, Kevin D.",1
GRT00032788,"Gorbett, Daniel Gerard",1
GRT00032789,"Yee, Lisa Diane",1
GRT00032790,"Hall, Dennis William",1
GRT00032791,"Shearer, Scott Allan",1
GRT00032792,"Shearer, Scott Allan",1
GRT00032793,"Edwards, Korie L.",1
GRT00032794,"Kessl, Jacques Jean",1
GRT00032795,"Memoli Techera, Roberto Facundo Facundo",1
GRT00032796,"Sharkey-Toppen, Travis P",1
GRT00032797,"O'Quin, Jeanette",1
GRT00032798,"Zhao, Weiqiang",1
GRT00032799,"Berberoglu, Michael A.",1
GRT00032800,"Kwiek, Jesse John",1
GRT00032801,"Ganju, Ramesh",1
GRT00032802,"Huang, Kun",1
GRT00032803,"Davis, Ian C",1
GRT00032804,"Mikesell, Sharell L.",1
GRT00032805,"Mathur, Smita",1
GRT00032806,"Opfer, John Erich",1
GRT00032807,"Sui, Dianzhi",1
GRT00032808,"Hawley, Joshua D",1
GRT00032809,"Sederberg, Per",1
GRT00032810,"Sloutsky, Vladimir Michailovich",1
GRT00032811,"Reczek, Corinne",1
GRT00032812,"Bons, Jeffrey Peter",1
GRT00032813,"Gabbe, Patricia Temple",1
GRT00032814,"Hall, Peggy Kirk",1
GRT00032815,"Schuenemann, Gustavo Martin",1
GRT00032816,"Colbert, Susan H",1
GRT00032817,"Arnold, Glen Joseph",1
GRT00032818,"Arnold, Glen Joseph",1
GRT00032819,"Reczek, Corinne",1
GRT00032820,"O'Connell, Ann A.",1
GRT00032821,"Pentimonti, Jill Marie",1
GRT00032822,"Jin, Hui",1
GRT00032823,"Irving, Karen Elizabeth",1
GRT00032824,"Strege, Gayle M",1
GRT00032825,"Newell, George Edward",1
GRT00032826,"Hofmeister, Craig C",1
GRT00032827,"Meyer, Marty Michael",1
GRT00032828,"Hill, Amy Lynn",1
GRT00032829,"Lecavalier, Luc",1
GRT00032830,"Dean, Donald Harry",1
GRT00032831,"Carbone, David Paul",1
GRT00032832,"Mathur, Smita",1
GRT00032834,"Pastore, Donna Lee",1
GRT00032835,"Gilat, Amos",1
GRT00032836,"Schwartz, Steven Jay",1
GRT00032837,"Stephens, Deborah Marie",1
GRT00032838,"Hays, John L",1
GRT00032839,"Pentimonti, Jill Marie",1
GRT00032840,"Stewart, Christopher Charles",1
GRT00032841,"Henry, Mitchell Lane",1
GRT00032842,"Mathur, Smita",1
GRT00032843,"Chen, Joyce J",1
GRT00032844,"Toman, Eric Lee",1
GRT00032845,"Frankel, Gerald S",1
GRT00032846,"Arnold, L Eugene",1
GRT00032847,"Grever, Michael Rhodes",1
GRT00032848,"Volakis, John Leonidas",1
GRT00032849,"Jaglowski, Samantha Mary",1
GRT00032850,"Hall, Dennis William",1
GRT00032851,"Lin, Chien-Liang Glenn",1
GRT00032852,"Haverkos, Bradley",1
GRT00032853,"McNamara, Jack Joseph",1
GRT00032854,"Gilat, Amos",1
GRT00032855,"Gilat, Amos",1
GRT00032856,"Faerman, Marcio",1
GRT00032857,"Madden, Laurence Vincent",1
GRT00032858,"Madden, Laurence Vincent",1
GRT00032859,"Keener, Harold Marion",1
GRT00032860,"Martini, Louis Paul",1
GRT00032861,"Young, Seth B",1
GRT00032862,"Bielicki, Jeffrey M",1
GRT00032863,"Sezen, Halil",1
GRT00032864,"Puduvalli, Vinay K",1
GRT00032865,"Amer, Amal",1
GRT00032866,"Disilvestro, Robert Arnold",1
GRT00032867,"Mancl, Karen Marie",1
GRT00032869,"Akar, Gulsah",1
GRT00032870,"Embi, Peter Joseph",1
GRT00032871,"Satoskar, Abhay R.",1
GRT00032872,"Leys, Eugene James",1
GRT00032873,"Paskett, Electra Diane",1
GRT00032874,"Niewiesk, Stefan",1
GRT00032875,"Li, Jianrong",1
GRT00032876,"Macrae, Erin R",1
GRT00032877,"Jackson, Rebecca Dorothy",1
GRT00032879,"Gillison, Maura Lianne",1
GRT00032880,"Vasu, Sumithira",1
GRT00032882,"Kegelmeyer, Deborah Ann",1
GRT00032883,"McConnell, Thomas Eric",1
GRT00032884,"Chen, Joyce J",1
GRT00032885,"Wang, Hanping Ping",1
GRT00032886,"Wang, Hanping Ping",1
GRT00032887,"Tiu, Laura",1
GRT00032888,"Brown, Larry Curtis",1
GRT00032889,"Lal, Rattan",1
GRT00032890,"Schwartz, Steven Jay",1
GRT00032891,"Hoy, Casey William",1
GRT00032892,"Ranbom, Lorin D",1
GRT00032893,"Ranbom, Lorin D",1
GRT00032894,"Ranbom, Lorin D",1
GRT00032895,"Ranbom, Lorin D",1
GRT00032896,"O'Malley, Christine Black",1
GRT00032897,"Rikihisa, Yasuko",1
GRT00032898,"Oglesbee, Michael Jerl",1
GRT00032899,"Magnussen, Robert Andrew",1
GRT00032900,"Mortazavi, Amir",1
GRT00032901,"Mouser, Paula",1
GRT00032902,"Torbey, Michel T",1
GRT00032903,"Wagner, Caroline Suzanne",1
GRT00032904,"Ghoshal, Kalpana",1
GRT00032905,"Dunn, Michael George",1
GRT00032906,"Hu, Zhiwei",1
GRT00032907,"Toland, Amanda E",1
GRT00032908,"Lautenschlaeger, Tim",1
GRT00032909,"Dick, Michael R",1
GRT00032910,"Dormady, Noah Christopher",1
GRT00032911,"Bloome, David M",1
GRT00032912,"Luthy, Nicole",1
GRT00032913,"Wickizer, Thomas Michael",1
GRT00032914,"Shields, Peter G",1
GRT00032915,"Bekaii-Saab, Tanios",1
GRT00032916,"Dean, David",1
GRT00032917,"Hershberger, Ray E",1
GRT00032918,"Loux, Mark Monroe",1
GRT00032919,"Marras, William Steven",1
GRT00032920,"Green, Patrick Lee",1
GRT00032923,"Angelos, Mark Gus",1
GRT00032924,"Diaz, Philip Tomas",1
GRT00032925,"Barni, Marie T.",1
GRT00032926,"Barni, Marie T.",1
GRT00032927,"Diaz, Philip Tomas",1
GRT00032928,"Markowitz, Joseph",1
GRT00032929,"Khalil, Waleed",1
GRT00032930,"Williams, Terence M",1
GRT00032931,"Shaw, Stephanie J",1
GRT00032932,"Newton, Herbert Bruce",1
GRT00032933,"Bruschweiler, Rafael P",1
GRT00032934,"Blum, Kristie A",1
GRT00032935,"Hamilton, Ian M",1
GRT00032936,"Hetherington, Thomas Elkins",1
GRT00032937,"Curtis, Peter Smith",1
GRT00032938,"Cole, Kimberly",1
GRT00032939,"Comita, Liza Sheera",1
GRT00032940,"Weisleder, Noah L",1
GRT00032941,"Hai, Tsonwin",1
GRT00032942,"Hai, Tsonwin",1
GRT00032943,"Jackson, Rebecca Dorothy",1
GRT00032944,"Bumgardner, Ginny L",1
GRT00032945,"Trivedi, Nandini",1
GRT00032946,"Bhinder, Arvinder Singh",1
GRT00032947,"Li, Chenglong",1
GRT00032948,"Kinghorn, Alan Douglas",1
GRT00032949,"Li, Chenglong",1
GRT00032950,"Werbovetz, Karl Andrew",1
GRT00032951,"Brooks, Jeremy S",1
GRT00032952,"Caligiuri, Michael A",1
GRT00032953,"Alutto, Joseph A",1
GRT00032954,"Lesinski, Gregory",1
GRT00032955,"Wilkins, Michael James",1
GRT00032957,"Balasubramaniam, V M M",1
GRT00032958,"Cornish, Katrina",1
GRT00032959,"Doohan, Douglas",1
GRT00032960,"Kleinhenz, Matthew D",1
GRT00032961,"Dabrowski, Konrad",1
GRT00032962,"Chaffin, Justin David",1
GRT00032963,"Hall, Dennis William",1
GRT00032964,"Nakano, Ichiro",1
GRT00032965,"Hund, Thomas J",1
GRT00032966,"Kawakami, Roland K",1
GRT00032967,"Rizzoni, Giorgio",1
GRT00032968,"London, Cheryl A",1
GRT00032969,"Pancholi, Preeti",1
GRT00032970,"Niblack, Terry Lee",1
GRT00032971,"Rafael-Fortney, Jill A",1
GRT00032972,"Toland, Amanda E",1
GRT00032973,"Dikov, Mikhail M",1
GRT00032974,"Mitchell, Thomas Kenneth",1
GRT00032975,"Doll, Heather Lynn",1
GRT00032976,"Toland, Amanda E",1
GRT00032977,"Zhao, Ji-Cheng",1
